cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
1108951,000120677405000680,2005-04,LARGE SCALE BIOLOGY CORP,8-K/A,no_items_found,,,,,
1109219,000114037705000089,2005-05,LION CAPITAL HOLDINGS INC,8-K/A,no_items_found,,,,,
1070517,000090965405000900,2005-04,LONG ISLAND FINANCIAL CORP,8-K/A,no_items_found,,,,,
1294206,000094337405000475,2005-04,Lincoln Park Bancorp,8-K/A,no_items_found,,,,,
1043105,000118811205000682,2005-04,MAILKEY CORP,8-K/A,no_items_found,,,,,
819926,000001303305000009,2005-06,MALEX INC,8-K/A,no_items_found,,,,,
1091967,000119983505000142,2005-04,MANAKOA SERVICES CORP,8-K/A,no_items_found,,,,,
1091967,000119983505000168,2005-04,MANAKOA SERVICES CORP,8-K/A,no_items_found,,,,,
1056358,000119312505107077,2005-05,MANNATECH INC,8-K/A,no_items_found,,,,,
799166,000119312505073747,2005-04,MASSBANK CORP,8-K/A,no_items_found,,,,,
15615,000001561505000056,2005-06,MASTEC INC,8-K/A,no_items_found,,,,,
847831,000101540205001708,2005-04,MC SHIPPING INC,8-K/A,no_items_found,,,,,
876043,000095013405007355,2005-04,MEDWAVE INC,8-K/A,no_items_found,,,,,
1050446,000119312505104267,2005-05,MICROSTRATEGY INC,8-K/A,no_items_found,,,,,
69488,000095015205004550,2005-05,MYERS INDUSTRIES INC,8-K/A,no_items_found,,,,,
1210536,000106299305001271,2005-06,MoneyFlow Capital Corp,8-K/A,no_items_found,,,,,
1042501,000101968705001601,2005-06,"Myriad Entertainment & Resorts, Inc.",8-K/A,no_items_found,,,,,
1086417,000093041305003398,2005-05,NANOSCIENCE TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1020173,000095015205005681,2005-06,NEW YORK REGIONAL RAIL CORP,8-K/A,no_items_found,,,,,
1274001,000114420405016878,2005-05,NORTHWEST HORIZON CORP,8-K/A,no_items_found,,,,,
1169567,000116956705000012,2005-06,OXFORD TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1169567,000116956705000014,2005-06,OXFORD TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
929031,000092903105000003,2005-06,PAULA FINANCIAL,8-K/A,no_items_found,,,,,
1084226,000106299305001196,2005-05,"PHAGE GENOMICS, INC",8-K/A,no_items_found,,,,,
1084226,000106299305001285,2005-06,"PHAGE GENOMICS, INC",8-K/A,no_items_found,,,,,
1012130,000114420405011218,2005-04,PHLO CORP,8-K/A,no_items_found,,,,,
1065659,000107997405000191,2005-05,POCKETSPEC TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1066978,000114420405017265,2005-05,POWER TECHNOLOGY INC/CN,8-K/A,no_items_found,,,,,
1011699,000119312505080576,2005-04,PRENTISS PROPERTIES TRUST/MD,8-K/A,no_items_found,,,,,
778164,000101968705000910,2005-04,"Pacific Ethanol, Inc.",8-K/A,no_items_found,,,,,
1328436,000088237705001448,2005-06,Park Place Securities Inc. Asset Backed Pass Through Certifi,8-K/A,no_items_found,,,,,
1160420,000101968705001045,2005-04,"PivX Solutions, Inc.",8-K/A,no_items_found,,,,,
842183,000095012405002699,2005-04,RAMCO GERSHENSON PROPERTIES TRUST,8-K/A,no_items_found,,,,,
890784,000114420405018340,2005-06,RAMP CORP,8-K/A,no_items_found,,,,,
870069,000095000505000449,2005-05,REGAN HOLDING CORP,8-K/A,no_items_found,,,,,
769591,000114420405011942,2005-04,RESCON TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
769591,000114420405012143,2005-04,RESCON TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
1321431,000132143105000003,2005-04,RFMSI Series 2005-S2 Trust,8-K/A,no_items_found,,,,,
85388,000129993305003124,2005-06,ROUSE COMPANY,8-K/A,no_items_found,,,,,
85408,000008540805000048,2005-05,ROWAN COMPANIES INC,8-K/A,no_items_found,,,,,
1289441,000109328705000103,2005-06,Rotoblock CORP,8-K/A,no_items_found,,,,,
1289441,000109328705000115,2005-06,Rotoblock CORP,8-K/A,no_items_found,,,,,
922011,000114420405010452,2005-04,SAFARI ASSOCIATES INC,8-K/A,no_items_found,,,,,
1119951,000114420405012551,2005-04,SECURED DATA INC /NV/,8-K/A,no_items_found,,,,,
318673,000031867305000021,2005-06,SECURITY NATIONAL FINANCIAL CORP,8-K/A,no_items_found,,,,,
1062606,000095015205003551,2005-04,SERVICEWARE TECHNOLOGIES INC/ DE,8-K/A,no_items_found,,,,,
811696,000119312505126999,2005-06,SHARPER IMAGE CORP,8-K/A,no_items_found,,,,,
1253557,000112785505000282,2005-04,SUNRISE USA INC,8-K/A,no_items_found,,,,,
1328811,000116231805000478,2005-06,Structured Asset Investment Loan Trust 2005-5,8-K/A,no_items_found,,,,,
716214,000071621405000020,2005-04,TEKNOWLEDGE CORP,8-K/A,no_items_found,,,,,
1172678,000115752305003455,2005-04,TEMECULA VALLEY BANCORP INC,8-K/A,no_items_found,,,,,
1045150,000104515005000006,2005-04,TIER TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1103640,000114420405018790,2005-06,TOP GROUP HOLDINGS INC,8-K/A,no_items_found,,,,,
99106,000009910605000018,2005-04,TRANS LUX CORP,8-K/A,no_items_found,,,,,
1140249,000119312505085071,2005-04,TRANSCOMMUNITY FINANCIAL CORP,8-K/A,no_items_found,,,,,
101704,000129993305002376,2005-05,TRINITY LEARNING CORP,8-K/A,no_items_found,,,,,
4458,000095015305001422,2005-06,U HAUL INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1104194,000101968705001309,2005-05,U S CANADIAN MINERALS INC,8-K/A,no_items_found,,,,,
1097805,000119312505072846,2005-04,UNIVERSAL FOOD & BEVERAGE COMPNY,8-K/A,no_items_found,,,,,
811211,000081121105000015,2005-05,UNIVERSITY BANCORP INC /DE/,8-K/A,no_items_found,,,,,
912615,000119312505117584,2005-05,URBAN OUTFITTERS INC,8-K/A,no_items_found,,,,,
1122130,000113902005000120,2005-04,US BIODEFENSE INC,8-K/A,no_items_found,,,,,
822819,000082281905000014,2005-06,US REALTY INCOME PARTNERS LP,8-K/A,no_items_found,,,,,
822819,000082281905000020,2005-06,US REALTY INCOME PARTNERS LP,8-K/A,no_items_found,,,,,
1172852,000119312505120611,2005-06,VCG HOLDING CORP,8-K/A,no_items_found,,,,,
1064011,000095014405005364,2005-05,VERIDIEN CORP,8-K/A,no_items_found,,,,,
1111118,000101540205003004,2005-06,VICTORIA INDUSTRIES INC,8-K/A,no_items_found,,,,,
731446,000121390005000570,2005-06,VITAL HEALTH TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1011901,000119312505107379,2005-05,WEBB INTERACTIVE SERVICES INC,8-K/A,no_items_found,,,,,
742070,000127528705002284,2005-06,WESTBANK CORP,8-K/A,no_items_found,,,,,
726435,000001303305000010,2005-06,WINCROFT INC,8-K/A,no_items_found,,,,,
1084544,000119312505072119,2005-04,YAK COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1109153,000126967805000098,2005-06,ZKID NETWORK CO,8-K/A,no_items_found,,,,,
58592,000005859205000049,2005-09,4 KIDS ENTERTAINMENT INC,8-K/A,no_items_found,,,,,
1011290,000114036105007757,2005-09,99 CENTS ONLY STORES,8-K/A,no_items_found,,,,,
1174735,000119312505157635,2005-08,ACCREDITED HOME LENDERS HOLDING CO,8-K/A,no_items_found,,,,,
849401,000084940105000012,2005-08,ADM TRONICS UNLIMITED INC/DE,8-K/A,no_items_found,,,,,
1096620,000114420405022697,2005-07,ADVANCED MEDICAL INSTITUTE INC.,8-K/A,no_items_found,,,,,
939930,000119312505179532,2005-09,"ALLIANCE ONE INTERNATIONAL, INC.",8-K/A,no_items_found,,,,,
763245,000101359605000052,2005-08,ALPHA SPACECOM INC,8-K/A,no_items_found,,,,,
820408,000119312505138868,2005-07,AMERICAN BUSINESS CORP,8-K/A,no_items_found,,,,,
1331055,000088237705002183,2005-08,AMERICAN HOME MORTGAGE INVESTMENT TRUST 2005-2,8-K/A,no_items_found,,,,,
1040482,000104048205000005,2005-08,AMERICAN PETRO-HUNTER INC,8-K/A,no_items_found,,,,,
876490,000120355005000010,2005-08,AMERIRESOURCE TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1023298,000101905605001025,2005-09,AVENUE ENTERTAINMENT GROUP INC /DE/,8-K/A,no_items_found,,,,,
1334758,000088237705002313,2005-08,BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-HE7,8-K/A,no_items_found,,,,,
1086670,000101172305000171,2005-09,BELLAVISTA CAPITAL INC,8-K/A,no_items_found,,,,,
1086670,000101172305000179,2005-09,BELLAVISTA CAPITAL INC,8-K/A,no_items_found,,,,,
1203957,000093041305006604,2005-09,"BIONOVO, INC.",8-K/A,no_items_found,,,,,
1000683,000130794205000060,2005-09,BLONDER TONGUE LABORATORIES INC,8-K/A,no_items_found,,,,,
1210227,000119312505172276,2005-08,BNC BANCORP,8-K/A,no_items_found,,,,,
1017130,000103883805000802,2005-09,BOTTOMLINE HOME LOAN INC,8-K/A,no_items_found,,,,,
862475,000114420405024381,2005-08,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
862475,000114420405028171,2005-09,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
862475,000114420405028387,2005-09,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
719729,000129534505000012,2005-08,CALYPSO WIRELESS INC,8-K/A,no_items_found,,,,,
17927,000119312505179211,2005-09,CARROLS CORP,8-K/A,no_items_found,,,,,
789863,000078986305000042,2005-08,CAVALIER HOMES INC,8-K/A,no_items_found,,,,,
1174820,000119312505154063,2005-08,CENTER FINANCIAL CORP,8-K/A,no_items_found,,,,,
1173489,000114420405022078,2005-07,CEVA  INC,8-K/A,no_items_found,,,,,
1081834,000126493105000312,2005-07,CHINA WORLD TRADE CORP,8-K/A,no_items_found,,,,,
1124394,000114420405021446,2005-07,CHISTE CORP,8-K/A,no_items_found,,,,,
1042134,000104213405000044,2005-07,CHORDIANT SOFTWARE INC,8-K/A,no_items_found,,,,,
1107050,000110465905032975,2005-07,CLICK COMMERCE INC,8-K/A,no_items_found,,,,,
1092299,000107704805000423,2005-08,"CMKM Diamonds, Inc.",8-K/A,no_items_found,,,,,
318852,000109000205000192,2005-07,COLORADO WYOMING RESERVE CO,8-K/A,no_items_found,,,,,
1334926,000091412105001805,2005-09,COMM 2005-C6,8-K/A,no_items_found,,,,,
23217,000090044005000061,2005-08,CONAGRA FOODS INC /DE/,8-K/A,no_items_found,,,,,
928340,000129993305004291,2005-08,CONSOLIDATED WATER CO LTD,8-K/A,no_items_found,,,,,
718096,000071809605000016,2005-09,COSMO COMMUNICATIONS CORP,8-K/A,no_items_found,,,,,
885550,000129993305003458,2005-07,CREDIT ACCEPTANCE CORPORATION,8-K/A,no_items_found,,,,,
810691,000111650205001963,2005-08,CYGENE LABORATORIES INC,8-K/A,no_items_found,,,,,
1093819,000114420405022421,2005-07,Cargo Connections,8-K/A,no_items_found,,,,,
1231472,000092189505001394,2005-08,CepTor CORP,8-K/A,no_items_found,,,,,
1164256,000105291805000405,2005-09,DAYBREAK MINES INC,8-K/A,no_items_found,,,,,
1097570,000105901605000108,2005-08,DESERT HEALTH PRODUCTS INC,8-K/A,no_items_found,,,,,
1051059,000114420405021220,2005-07,DIALOG GROUP INC,8-K/A,no_items_found,,,,,
1089443,000110465905039486,2005-08,DIGIMARC CORP,8-K/A,no_items_found,,,,,
828604,000082860405000004,2005-07,DIVERSIFIED HISTORIC INVESTORS VI,8-K/A,no_items_found,,,,,
1093933,000121465905001195,2005-08,EAST DELTA RESOURCES CORP.,8-K/A,no_items_found,,,,,
1088211,000113717105001572,2005-09,EDGETECH SERVICES INC,8-K/A,no_items_found,,,,,
1309056,000121390005000914,2005-09,EDMONDS 5 INC.,8-K/A,no_items_found,,,,,
761034,000129110705000033,2005-09,ENUCLEUS INC,8-K/A,no_items_found,,,,,
1289169,000119312505173620,2005-08,"Eagle Hospitality Properties Trust, Inc.",8-K/A,no_items_found,,,,,
740806,000100210505000188,2005-09,F&M BANK CORP,8-K/A,no_items_found,,,,,
1142336,000095012405005003,2005-08,"FAMILY HOME HEALTH SERVICES, INC.",8-K/A,no_items_found,,,,,
811589,000091431705002662,2005-08,FIRST BANCORP /NC/,8-K/A,no_items_found,,,,,
1033012,000095012405004697,2005-08,FLAGSTAR BANCORP INC,8-K/A,no_items_found,,,,,
216593,000132391405000023,2005-07,FUEL CORP OF AMERICA,8-K/A,no_items_found,,,,,
1102217,000114420405026469,2005-08,GALAXY MINERALS INC,8-K/A,no_items_found,,,,,
1169417,000118206305000040,2005-08,GENOMED INC,8-K/A,no_items_found,,,,,
1090967,000108503705001176,2005-08,GLOBAL ENERGY INC,8-K/A,no_items_found,,,,,
752391,000100009605000467,2005-08,GOLDEN CHIEF RESOURCES INC,8-K/A,no_items_found,,,,,
1334748,000090514805004727,2005-09,GSAA Home Equity Trust 2005-9,8-K/A,no_items_found,,,,,
1320103,000105117005000325,2005-07,GSR Mortgage Loan Trust 2005-2F,8-K/A,no_items_found,,,,,
855663,000126327905000251,2005-08,GUNDAKER/JORDAN AMERICAN HOLDINGS INC,8-K/A,no_items_found,,,,,
1034674,000107878205000390,2005-09,HAMPTONS LUXURY HOMES INC,8-K/A,no_items_found,,,,,
818682,000081868205000017,2005-09,HAROLDS STORES INC,8-K/A,no_items_found,,,,,
923118,000092311805000136,2005-08,HOME PROPERTIES INC,8-K/A,no_items_found,,,,,
1111696,000108503705001111,2005-07,"ID-CONFIRM, INC.",8-K/A,no_items_found,,,,,
1338513,000088237705002716,2005-09,"IMH Assets Corp., Collateralized Asset-Backed Bonds, Series",8-K/A,no_items_found,,,,,
1332057,000088237705002187,2005-08,IMPAC CMB Trust Series 2005-5,8-K/A,no_items_found,,,,,
1133324,000119312505188233,2005-09,INPHONIC INC,8-K/A,no_items_found,,,,,
1156337,000109230605000389,2005-08,INTERNATIONAL CARD ESTABLISHMENT INC,8-K/A,no_items_found,,,,,
925739,000107258805000221,2005-08,Infinicall CORP,8-K/A,no_items_found,,,,,
816330,000114420405022915,2005-07,JB OXFORD HOLDINGS INC,8-K/A,no_items_found,,,,,
1283928,000095015205007582,2005-09,KAHIKI FOODS INC,8-K/A,no_items_found,,,,,
1161979,000114420405022289,2005-07,"KNOBIAS, INC.",8-K/A,no_items_found,,,,,
871763,000089271205000729,2005-08,MANPOWER INC /WI/,8-K/A,no_items_found,,,,,
1117228,000101540205003827,2005-08,MASS MEGAWATTS WIND POWER INC,8-K/A,no_items_found,,,,,
778734,000114420405022312,2005-07,MEASUREMENT SPECIALTIES INC,8-K/A,no_items_found,,,,,
1144284,000110465905037965,2005-08,MEDICALCV INC,8-K/A,no_items_found,,,,,
1143799,000110465905044694,2005-09,MEDICOR LTD,8-K/A,no_items_found,,,,,
745448,000095016205000710,2005-07,METALDYNE CORP,8-K/A,no_items_found,,,,,
1099219,000095012305009287,2005-08,METLIFE INC,8-K/A,no_items_found,,,,,
1055291,000095013705010104,2005-08,MEXICAN RAILWAY TRANSPORTATION GROUP,8-K/A,no_items_found,,,,,
912241,000119312505160417,2005-08,MIKOHN GAMING CORP,8-K/A,no_items_found,,,,,
1083011,000101968705002550,2005-09,MIV THERAPEUTICS INC,8-K/A,no_items_found,,,,,
1211229,000095013405018478,2005-09,MOLIRIS CORP,8-K/A,no_items_found,,,,,
1050835,000102317505000148,2005-07,MONTGOMERY REALTY GROUP INC,8-K/A,no_items_found,,,,,
1264601,000091412105001349,2005-07,MORTGAGE PASS-THROUGH CERTIFICATES SERIES 2003-NC8,8-K/A,no_items_found,,,,,
1261680,000095012405004547,2005-07,MSW ENERGY FINANCE CO INC,8-K/A,no_items_found,,,,,
1261679,000095012405004547,2005-07,MSW ENERGY HOLDINGS LLC,8-K/A,no_items_found,,,,,
714801,000110465905036740,2005-08,NATIONAL MERCANTILE BANCORP,8-K/A,no_items_found,,,,,
942788,000110465905043916,2005-09,NEOPHARM INC,8-K/A,no_items_found,,,,,
1000285,000114420405029425,2005-09,"NETWORTH TECHNOLOGIES, INC.",8-K/A,no_items_found,,,,,
1111400,000111140005000014,2005-09,NORTH SHORE CAPITAL II INC,8-K/A,no_items_found,,,,,
1331197,000088237705001833,2005-07,New Century Home Equity Loan Trust 2005-3,8-K/A,no_items_found,,,,,
1331494,000088237705001861,2005-07,New Century Home Equity Loan Trust Series 2005-A,8-K/A,no_items_found,,,,,
1085115,000094344005000394,2005-09,"NorMexSteel, Inc.",8-K/A,no_items_found,,,,,
830483,000101041205000335,2005-09,OAK RIDGE MICRO-ENERGY INC,8-K/A,no_items_found,,,,,
1174940,000114420405027653,2005-08,ORAGENICS INC,8-K/A,no_items_found,,,,,
357264,000115752305006600,2005-07,PACIFIC CAPITAL BANCORP /CA/,8-K/A,no_items_found,,,,,
1000278,000095011605002554,2005-07,PACIFICHEALTH LABORATORIES INC,8-K/A,no_items_found,,,,,
1082822,000101540205003353,2005-07,PALOMAR ENTERPRISES INC,8-K/A,no_items_found,,,,,
1106976,000107258805000203,2005-08,PAYGARD INC,8-K/A,no_items_found,,,,,
814181,000081418105000085,2005-08,PENN TREATY AMERICAN CORP,8-K/A,no_items_found,,,,,
1121282,000126493105000419,2005-09,PINGCHUAN PHARMACEUTICAL INC,8-K/A,no_items_found,,,,,
850579,000110465905032621,2005-07,PLX TECHNOLOGY INC,8-K/A,no_items_found,,,,,
1272906,000130368105000010,2005-07,PORTALTOCHINA COM,8-K/A,no_items_found,,,,,
1202507,000110465905045346,2005-09,PPOL INC,8-K/A,no_items_found,,,,,
1202507,000110465905045737,2005-09,PPOL INC,8-K/A,no_items_found,,,,,
311505,000115752305008200,2005-09,PRINTRONIX INC,8-K/A,no_items_found,,,,,
1080924,000126246305000075,2005-07,PTS INC/NV/,8-K/A,no_items_found,,,,,
727063,000101968705002614,2005-09,PURCHASESOFT INC,8-K/A,no_items_found,,,,,
1162747,000114420405023371,2005-08,PUREZZA GROUP INC,8-K/A,no_items_found,,,,,
1162747,000114420405024739,2005-08,PUREZZA GROUP INC,8-K/A,no_items_found,,,,,
1191354,000106299305001593,2005-07,"Paradigm Oil & Gas, Inc.",8-K/A,no_items_found,,,,,
812301,000114420405027623,2005-08,"Patient Safety Technologies, Inc",8-K/A,no_items_found,,,,,
1100091,000114420405022524,2005-07,RECLAMATION CONSULTING & APPLICATIONS INC,8-K/A,no_items_found,,,,,
1296001,000092189505001139,2005-07,RELATIONSERVE MEDIA INC,8-K/A,no_items_found,,,,,
1143451,000107704805000513,2005-09,RENOVO HOLDINGS,8-K/A,no_items_found,,,,,
1143451,000107704805000530,2005-09,RENOVO HOLDINGS,8-K/A,no_items_found,,,,,
1113190,000107997305000610,2005-09,SAVOY RESOURCES CORP,8-K/A,no_items_found,,,,,
89140,000111055005000108,2005-09,SERVOTRONICS INC /DE/,8-K/A,no_items_found,,,,,
1137143,000129993305003290,2005-07,SINO SILVER CORP.,8-K/A,no_items_found,,,,,
847541,000101182305000024,2005-09,STELAX INDUSTRIES LTD,8-K/A,no_items_found,,,,,
1249869,000114420405026809,2005-08,STRATEGY INTERNATIONAL INSURANCE GROUP INC,8-K/A,no_items_found,,,,,
95029,000095012305010491,2005-08,STURM RUGER & CO INC,8-K/A,no_items_found,,,,,
1334760,000091142005000337,2005-08,Structured Asset Mortgage Investments II 2005-AR4,8-K/A,no_items_found,,,,,
1334899,000091142005000339,2005-08,Structured Asset Mortgage Investments II Trust 2005-AR6,8-K/A,no_items_found,,,,,
868689,000107878205000376,2005-09,T BAY HOLDINGS INC,8-K/A,no_items_found,,,,,
868689,000107878205000380,2005-09,T BAY HOLDINGS INC,8-K/A,no_items_found,,,,,
1111818,000131571405000109,2005-07,TABATHA I INC,8-K/A,no_items_found,,,,,
1077800,000132446805000065,2005-08,TECHNEST HOLDINGS INC,8-K/A,no_items_found,,,,,
826595,000082659505000031,2005-08,TECHNOLOGY FUNDING VENTURE PARTNERS IV,8-K/A,no_items_found,,,,,
850877,000085087705000032,2005-08,TECHNOLOGY FUNDING VENTURE PARTNERS V,8-K/A,no_items_found,,,,,
1133754,000114420405029543,2005-09,TELEPLUS ENTERPRISES INC,8-K/A,no_items_found,,,,,
317082,000114420405022613,2005-07,TEP FUND INC/DE/,8-K/A,no_items_found,,,,,
1055294,000095013705010104,2005-08,TFM SA DE CV,8-K/A,no_items_found,,,,,
98752,000101410805000250,2005-09,TOROTEL INC,8-K/A,no_items_found,,,,,
859747,000108503705001328,2005-09,TORRENT ENERGY CORP,8-K/A,no_items_found,,,,,
1098301,000114420405023922,2005-08,TOTAL LUXURY GROUP INC,8-K/A,no_items_found,,,,,
740942,000116855705000055,2005-07,TOWER BANCORP INC,8-K/A,no_items_found,,,,,
740942,000110465905045515,2005-09,TOWER BANCORP INC,8-K/A,no_items_found,,,,,
1001193,000095013405016775,2005-08,TRANSMETA CORP,8-K/A,no_items_found,,,,,
1137239,000113717105001249,2005-08,TREND TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
22551,000107762905000109,2005-08,TRI VALLEY CORP,8-K/A,no_items_found,,,,,
1096688,000125529405000590,2005-09,UNITED AMERICAN CORP,8-K/A,no_items_found,,,,,
1029825,000110801705000417,2005-08,UNIVEC INC,8-K/A,no_items_found,,,,,
1309057,000121390005000886,2005-08,UNIVERSAL FOG INC,8-K/A,no_items_found,,,,,
1171357,000101795105000356,2005-07,"United eSystems, Inc.",8-K/A,no_items_found,,,,,
758743,000110465905042453,2005-09,VIDEO DISPLAY CORP,8-K/A,no_items_found,,,,,
758743,000110465905044420,2005-09,VIDEO DISPLAY CORP,8-K/A,no_items_found,,,,,
1135657,000114420405020977,2005-07,VISION GLOBAL SOLUTIONS INC,8-K/A,no_items_found,,,,,
881524,000110465905032324,2005-07,VIVUS INC,8-K/A,no_items_found,,,,,
1138932,000113893205000016,2005-08,"WENTWORTH ENERGY, INC.",8-K/A,no_items_found,,,,,
920749,000115752305006460,2005-07,XYNERGY CORP,8-K/A,no_items_found,,,,,
920749,000115752305007688,2005-08,XYNERGY CORP,8-K/A,no_items_found,,,,,
1108699,000101968705002176,2005-08,"uWink, Inc.",8-K/A,no_items_found,,,,,
1108699,000101968705002542,2005-09,"uWink, Inc.",8-K/A,no_items_found,,,,,
1102013,000114420405039353,2005-12,ADZONE RESEARCH INC,8-K/A,no_items_found,,,,,
763245,000101359605000069,2005-10,ALPHA SPACECOM INC,8-K/A,no_items_found,,,,,
1076462,000101738605000154,2005-12,ALPHATRADE COM,8-K/A,no_items_found,,,,,
876490,000120355005000032,2005-11,AMERIRESOURCE TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1173431,000095013705014196,2005-11,AMERITRADE HOLDING CORP,8-K/A,no_items_found,,,,,
772320,000110465905052384,2005-11,ARIES VENTURES INC,8-K/A,no_items_found,,,,,
1221554,000130368105000042,2005-12,ATM FINANCIAL CORP,8-K/A,no_items_found,,,,,
1144254,000101376205001376,2005-10,AUTO Q INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1009891,000119380505002646,2005-12,Ashlin Development Corp,8-K/A,no_items_found,,,,,
1325118,000127528705003805,2005-10,"BABYUNIVERSE, INC.",8-K/A,no_items_found,,,,,
1275101,000119312505231542,2005-11,BANK OF THE JAMES FINANCIAL GROUP INC,8-K/A,no_items_found,,,,,
1333217,000088237705002928,2005-10,"BEAR STEARNS ARM TRUST, MORTGAGE-BACKED NOTES, SERIES 2005-5",8-K/A,no_items_found,,,,,
842013,000101376205001502,2005-11,BIO SOLUTIONS INTERNATIONAL INC,8-K/A,no_items_found,,,,,
842013,000101376205001597,2005-11,BIO SOLUTIONS INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1015715,000108503705001803,2005-12,BRAINTECH INC,8-K/A,no_items_found,,,,,
15486,000001548605000015,2005-11,BURKE MILLS INC,8-K/A,no_items_found,,,,,
15486,000001548605000016,2005-11,BURKE MILLS INC,8-K/A,no_items_found,,,,,
1299709,000110262405000266,2005-10,"BofI Holding, Inc.",8-K/A,no_items_found,,,,,
1014672,000095013505005866,2005-10,CALIPER LIFE SCIENCES INC,8-K/A,no_items_found,,,,,
719729,000129534505000048,2005-10,CALYPSO WIRELESS INC,8-K/A,no_items_found,,,,,
354767,000109000205000303,2005-10,CAPCO ENERGY INC,8-K/A,no_items_found,,,,,
1157688,000121152405000294,2005-11,CASINO ENTERTAINMENT INC,8-K/A,no_items_found,,,,,
3197,000118143105062422,2005-11,CECO ENVIRONMENTAL CORP,8-K/A,no_items_found,,,,,
791770,000117091805000936,2005-12,CENTURY PACIFIC FINANCIAL CORP,8-K/A,no_items_found,,,,,
1118326,000083248805000039,2005-10,CERTIFIED SERVICES INC,8-K/A,no_items_found,,,,,
1091566,000114036105009129,2005-11,"CHINA PRINTING, INC.",8-K/A,no_items_found,,,,,
840715,000114036105011337,2005-12,CLEARONE COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1224499,000094627505001127,2005-11,COMMUNITY FIRST BANCORP INC,8-K/A,no_items_found,,,,,
1035270,000095000505000781,2005-11,CORNERSTONE MINISTRIES INVESTMENTS INC,8-K/A,no_items_found,,,,,
1340251,000095011605003179,2005-10,Chase Mortgage Finance Trust Series 2005-S2,8-K/A,no_items_found,,,,,
